Customer ID,Date of Purchase,Date of Shipping,Order ID,Product Name,Ship Mode,SKU,Discount,Quantity,Total Price
DC275,2024-03-16,2024-03-16,NE-2023-161172,K-Eco Energy Bulbs 13W  (8-pack),Same Day,KE13W08,0.01,6,66.83
HS222,2022-10-20,2022-10-24,OR-2021-149097,K-Eco Energy Bulbs 13W  (8-pack),Standard Class,KE13W08,0.52,7,37.8
MM309,2022-06-11,2022-06-12,MA-2021-121720,K-Eco Energy Bulbs 20W,First Class,KE20W,0.46,3,4.29
JH840,2022-06-18,2022-06-24,KS-2021-133242,K-Eco Energy Bulbs 20W,Standard Class,KE20W,0.54,3,3.66
JD838,2021-09-12,2021-09-19,WA-2020-119081,K-Eco Energy Bulbs 20W,Standard Class,KE20W,0.62,2,2.01
MM309,2024-11-30,2024-12-03,MA-2023-107314,K-Eco Energy Bulbs 20W (4-pack),First Class,KE20W04,0.59,3,9.16
CL177,2023-10-13,2023-10-20,UT-2022-101161,K-Eco Energy Bulbs 20W  (8-pack),Standard Class,KE20W08,0.13,3,32.36
KK578,2024-11-08,2024-11-13,OH-2023-155621,K-Eco Energy Bulbs 20W  (8-pack),Standard Class,KE20W08,0.12,10,109.12
EB529,2024-03-10,2024-03-14,AZ-2023-144638,K-Eco Energy Bulbs 20W  (8-pack),Standard Class,KE20W08,0.52,2,11.9
SV197,2023-11-24,2023-12-01,DE-2022-113726,K-Eco Energy Bulbs 20W  (8-pack),Standard Class,KE20W08,0.71,3,10.79
IO714,2024-11-21,2024-11-25,CA-2023-107874,K-Eco Energy Bulbs 20W  (8-pack),Standard Class,KE20W08,0.39,1,7.56
JG491,2024-03-18,2024-03-23,GA-2023-119438,K-Eco Energy Bulbs 23W,Standard Class,KE23W,0.36,3,7.3
BP340,2024-11-15,2024-11-20,OK-2023-108112,K-Eco Energy Bulbs 23W,Standard Class,KE23W,0.44,4,8.51
DD311,2021-11-18,2021-11-25,TN-2020-124702,K-Eco Energy Bulbs 23W,Standard Class,KE23W,0.53,2,3.57
AW191,2023-10-28,2023-10-28,NE-2022-144344,K-Eco Energy Bulbs 23W,Same Day,KE23W,0.06,3,10.72
RH129,2023-12-25,2023-12-29,AR-2022-148684,K-Eco Energy Bulbs 23W,Standard Class,KE23W,0.3,5,13.3
GG496,2021-07-20,2021-07-22,ME-2020-141726,K-Eco Energy Bulbs 23W (4-pack),First Class,KE23W04,0.48,3,18.72
NS540,2024-10-09,2024-10-11,TX-2023-132430,K-Eco Energy Bulbs 23W (4-pack),First Class,KE23W04,0.37,4,30.24
LP623,2024-10-02,2024-10-06,MS-2023-126074,K-Eco Energy Bulbs 23W (4-pack),Standard Class,KE23W04,0.26,11,97.68
WR722,2024-06-24,2024-06-26,WI-2023-136350,K-Eco Energy Bulbs 23W  (8-pack),Second Class,KE23W08,0.73,3,14.18
RB330,2024-07-05,2024-07-10,MD-2023-100223,K-Eco Energy Bulbs 23W  (8-pack),Standard Class,KE23W08,0.18,9,129.15
HN831,2024-02-11,2024-02-14,LA-2023-138156,K-Eco Energy Bulbs 23W  (8-pack),First Class,KE23W08,0.61,2,13.65
SV197,2023-02-02,2023-02-08,DE-2022-144645,K-Eco Energy Bulbs 23W  (8-pack),Standard Class,KE23W08,0.59,2,14.35
JC375,2024-11-28,2024-12-02,CO-2023-110576,K-Eco Energy Bulbs 23W  (8-pack),Standard Class,KE23W08,0.73,7,33.08
MF186,2024-07-14,2024-07-18,OR-2023-121048,K-Eco Energy Bulbs 23W  (8-pack),Standard Class,KE23W08,0.57,3,22.58
KH715,2021-07-28,2021-07-28,OK-2020-131541,K-Eco Energy Bulbs 9W,Same Day,KE9W,0.13,6,10.44
JC375,2024-11-26,2024-11-29,CO-2023-100097,K-Eco Energy Bulbs 9W,Second Class,KE9W,0.07,5,9.3
MR366,2024-09-07,2024-09-07,MI-2023-128783,K-Eco Energy Bulbs 9W,Same Day,KE9W,0.78,5,2.2
CO603,2023-09-13,2023-09-18,MT-2022-105732,K-Eco Energy Bulbs 9W (4-pack),Standard Class,KE9W04,0.25,14,65.1
GG466,2024-05-27,2024-06-03,MI-2023-136882,K-Eco Energy Bulbs 9W (4-pack),Standard Class,KE9W04,0.37,5,19.53
AP383,2023-12-08,2023-12-10,KY-2022-117590,K-Eco Energy Bulbs 9W (4-pack),First Class,KE9W04,0.37,5,19.53
NS930,2023-12-23,2023-12-25,MN-2022-137043,K-Eco Energy Bulbs 9W (4-pack),Second Class,KE9W04,0.05,6,35.34
NS930,2023-12-23,2023-12-25,MN-2022-137043,K-Eco Energy Bulbs 9W (4-pack),Second Class,KE9W04,0.34,3,12.28
FH324,2023-03-20,2023-03-25,LA-2022-162747,K-Eco Energy Bulbs 9W  (8-pack),Second Class,KE9W08,0.31,7,45.88
RH129,2023-07-28,2023-08-01,AR-2022-105452,K-Eco Energy Bulbs 9W  (8-pack),Standard Class,KE9W08,0.06,5,44.65
HN831,2024-10-02,2024-10-05,LA-2023-162558,K-Eco Energy Bulbs 9W  (8-pack),First Class,KE9W08,0.02,2,18.62
BH538,2021-08-11,2021-08-15,GA-2020-127012,K-Eco Energy Bulbs 9W  (8-pack),Standard Class,KE9W08,0.24,1,7.22
NS540,2023-05-23,2023-05-27,TX-2022-142762,K-Eco Energy Bulbs 9W  (8-pack),Standard Class,KE9W08,0.67,3,9.4
BL360,2021-04-25,2021-04-30,WI-2020-166954,K-Eco Energy Bulbs 13W,Standard Class,KE13W,0.49,5,5.71
DD951,2024-07-03,2024-07-10,TN-2023-140053,K-Eco Energy Bulbs 13W,Standard Class,KE13W,0.78,9,4.44
SV197,2024-12-23,2024-12-27,DE-2023-127929,K-Eco Energy Bulbs 13W,Standard Class,KE13W,0.7,3,2.02
AP383,2022-10-08,2022-10-13,KY-2021-131352,K-Eco Energy Bulbs 13W,Standard Class,KE13W,0.31,3,4.64
JW700,2024-08-10,2024-08-15,MO-2023-143063,K-Eco Energy Bulbs 13W,Standard Class,KE13W,0.2,2,3.58
MM723,2022-04-26,2022-05-02,VA-2021-134026,K-Eco Energy Bulbs 13W,Standard Class,KE13W,0.13,2,3.9
GO720,2023-10-01,2023-10-02,UT-2022-155992,K-Eco Energy Bulbs 13W (4-pack),First Class,KE13W04,0.8,5,6.55
LT176,2023-12-01,2023-12-05,MS-2022-150035,K-Eco Energy Bulbs 13W (4-pack),Standard Class,KE13W04,0.74,2,3.41
NS930,2024-04-02,2024-04-07,MN-2023-123281,K-Eco Energy Bulbs 13W (4-pack),Standard Class,KE13W04,0.69,3,6.09
KN704,2021-07-20,2021-07-24,VA-2020-143903,K-Eco Energy Bulbs 13W (4-pack),Standard Class,KE13W04,0.07,5,30.46
BL360,2023-12-12,2023-12-18,WI-2022-139395,K-Eco Energy Bulbs 13W (4-pack),Standard Class,KE13W04,0.61,4,10.22
EB529,2024-03-10,2024-03-14,AZ-2023-144638,K-Eco Energy Bulbs 13W (4-pack),Standard Class,KE13W04,0.26,1,4.85
RH129,2022-05-23,2022-05-27,AR-2021-136805,K-Eco Energy Bulbs 13W (4-pack),Second Class,KE13W04,0.26,9,43.62
CB608,2023-03-14,2023-03-19,OK-2022-102134,K-Eco Energy Bulbs 13W (4-pack),Standard Class,KE13W04,0.28,2,9.43
SK733,2023-11-10,2023-11-15,OK-2022-162348,K-Eco Energy Bulbs 13W  (8-pack),Standard Class,KE13W08,0.43,1,6.41
RN447,2023-10-21,2023-10-27,AK-2022-161746,K-Eco Energy Bulbs 13W  (8-pack),Standard Class,KE13W08,0.04,2,21.6
JH840,2023-03-27,2023-03-31,KS-2022-119074,K-Eco Energy Bulbs 13W  (8-pack),Standard Class,KE13W08,0.64,4,16.2
LP623,2023-10-22,2023-10-24,MS-2022-116400,K-Eco Energy Bulbs 13W  (8-pack),First Class,KE13W08,0.09,4,40.95
MR366,2023-12-18,2023-12-24,MI-2022-133795,K-Eco Energy Bulbs 13W  (8-pack),Standard Class,KE13W08,0.35,4,29.25
CR901,2023-02-16,2023-02-23,LA-2022-108105,K-Eco Energy Bulbs 20W,Standard Class,KE20W,0.53,4,4.98
MR366,2023-03-06,2023-03-12,MI-2022-110898,K-Eco Energy Bulbs 20W,Standard Class,KE20W,0.46,5,7.16
SS497,2023-11-06,2023-11-10,MT-2022-125969,K-Eco Energy Bulbs 20W,Second Class,KE20W,0.4,3,4.77
DF542,2021-12-20,2021-12-27,FL-2020-160157,K-Eco Energy Bulbs 20W,Standard Class,KE20W,0.71,3,2.31
RW653,2023-04-17,2023-04-22,OK-2022-159415,K-Eco Energy Bulbs 20W (4-pack),Standard Class,KE20W04,0.12,5,32.78
FH324,2024-12-01,2024-12-04,LA-2023-127313,K-Eco Energy Bulbs 20W (4-pack),First Class,KE20W04,0.45,5,20.49
LR311,2022-11-28,2022-12-02,TN-2021-111612,K-Eco Energy Bulbs 20W  (8-pack),Standard Class,KE20W08,0.52,5,29.76
RB330,2022-09-10,2022-09-16,MD-2021-108672,K-Eco Energy Bulbs 20W  (8-pack),Standard Class,KE20W08,0.03,6,72.17
AL696,2024-06-30,2024-07-04,VT-2023-163006,K-Eco Energy Bulbs 20W  (8-pack),Second Class,KE20W08,0.5,2,12.4
EB529,2022-01-31,2022-02-05,AZ-2021-149587,K-Eco Energy Bulbs 20W  (8-pack),Second Class,KE20W08,0.25,3,27.9
AO423,2023-04-03,2023-04-09,AR-2022-167682,K-Eco Energy Bulbs 20W  (8-pack),Standard Class,KE20W08,0.74,4,12.9
RH129,2023-07-28,2023-08-01,AR-2022-105452,K-Eco Energy Bulbs 23W,Standard Class,KE23W,0.33,5,12.73
JR394,2023-11-29,2023-12-04,UT-2022-160241,K-Eco Energy Bulbs 23W,Second Class,KE23W,0.11,4,13.53
SR304,2023-11-05,2023-11-07,MO-2022-157280,K-Eco Energy Bulbs 23W,First Class,KE23W,0.77,5,4.37
SD934,2023-10-28,2023-10-28,NV-2022-120369,K-Eco Energy Bulbs 23W,Same Day,KE23W,0.24,5,14.44
RM302,2022-07-05,2022-07-10,OK-2021-116750,K-Eco Energy Bulbs 23W (4-pack),Second Class,KE23W04,0.22,2,18.72
AF146,2024-03-28,2024-03-31,KY-2023-147886,K-Eco Energy Bulbs 23W (4-pack),First Class,KE23W04,0.36,7,53.76
AO423,2021-12-15,2021-12-19,AR-2020-116673,K-Eco Energy Bulbs 23W (4-pack),Second Class,KE23W04,0.16,2,20.16
HV383,2022-12-14,2022-12-18,MI-2021-125066,K-Eco Energy Bulbs 23W (4-pack),Standard Class,KE23W04,0.48,2,12.48
CB608,2024-04-10,2024-04-14,OK-2023-115070,K-Eco Energy Bulbs 23W (4-pack),Second Class,KE23W04,0.32,5,40.8
GG466,2024-09-26,2024-09-26,MI-2023-106145,K-Eco Energy Bulbs 23W (4-pack),Same Day,KE23W04,0.73,3,9.72
PW615,2022-07-05,2022-07-11,CT-2021-158911,K-Eco Energy Bulbs 23W (4-pack),Standard Class,KE23W04,0.23,2,18.48
CO603,2024-03-27,2024-03-29,MT-2023-139416,K-Eco Energy Bulbs 23W  (8-pack),Second Class,KE23W08,0.1,2,31.5
LT176,2024-09-16,2024-09-18,MS-2023-136448,K-Eco Energy Bulbs 23W  (8-pack),First Class,KE23W08,0.37,3,33.08
NS540,2022-03-24,2022-03-27,TX-2021-145457,K-Eco Energy Bulbs 23W  (8-pack),Second Class,KE23W08,0.34,5,57.75
SR304,2023-09-09,2023-09-14,MO-2022-137176,K-Eco Energy Bulbs 23W  (8-pack),Second Class,KE23W08,0.54,4,32.2
ED714,2024-04-08,2024-04-15,LA-2023-157854,K-Eco Energy Bulbs 23W  (8-pack),Standard Class,KE23W08,0.38,6,65.1
RN447,2024-08-18,2024-08-23,AK-2023-117947,K-Eco Energy Bulbs 9W,Second Class,KE9W,0.45,2,2.2
RB330,2022-09-27,2022-09-29,MD-2021-100531,K-Eco Energy Bulbs 9W,First Class,KE9W,0.54,3,2.76
GG496,2024-10-30,2024-10-30,ME-2023-152583,K-Eco Energy Bulbs 9W,Same Day,KE9W,0.68,2,1.28
KH106,2022-05-26,2022-05-31,AZ-2021-148964,K-Eco Energy Bulbs 9W,Standard Class,KE9W,0.26,1,1.48
AO423,2021-12-01,2021-12-03,AR-2020-143210,K-Eco Energy Bulbs 9W (4-pack),First Class,KE9W04,0.65,3,6.51
BA261,2024-04-10,2024-04-14,AR-2023-135069,K-Eco Energy Bulbs 9W (4-pack),Standard Class,KE9W04,0.35,3,12.09
RS237,2023-06-04,2023-06-04,KY-2022-165848,K-Eco Energy Bulbs 9W (4-pack),Same Day,KE9W04,0.13,4,21.58
WR721,2024-01-01,2024-01-06,KS-2023-107503,K-Eco Energy Bulbs 9W (4-pack),Standard Class,KE9W04,0.53,4,11.66
EN774,2024-10-19,2024-10-24,AZ-2023-131492,K-Eco Energy Bulbs 9W (4-pack),Second Class,KE9W04,0.68,2,3.97
NV989,2024-11-06,2024-11-09,OR-2023-119319,K-Eco Energy Bulbs 9W (4-pack),Second Class,KE9W04,0.63,5,11.47
JG491,2024-05-29,2024-06-05,GA-2023-168739,K-Eco Energy Bulbs 9W  (8-pack),Standard Class,KE9W08,0.57,4,16.34
NS930,2023-06-25,2023-06-27,MN-2022-101693,K-Eco Energy Bulbs 9W  (8-pack),Second Class,KE9W08,0.21,2,15.01
KK578,2021-12-13,2021-12-17,OH-2020-102631,K-Eco Energy Bulbs 13W,Standard Class,KE13W,0.51,3,3.29
AB959,2022-11-26,2022-11-30,MI-2021-166975,K-Eco Energy Bulbs 13W,Standard Class,KE13W,0.22,11,19.22
ED714,2023-05-17,2023-05-18,LA-2022-158435,K-Eco Energy Bulbs 13W (4-pack),First Class,KE13W04,0.4,4,15.72
KN704,2024-05-02,2024-05-07,VA-2023-123134,K-Eco Energy Bulbs 13W (4-pack),Standard Class,KE13W04,0.15,3,16.7
NR822,2023-04-22,2023-04-26,LA-2022-113061,K-Eco Energy Bulbs 13W (4-pack),Standard Class,KE13W04,0.03,2,12.71
RW653,2022-09-13,2022-09-20,OK-2021-118843,K-Eco Energy Bulbs 13W (4-pack),Standard Class,KE13W04,0.47,3,10.41
BL360,2024-01-28,2024-01-31,WI-2023-115994,K-Eco Energy Bulbs 13W  (8-pack),Second Class,KE13W08,0.37,3,21.26
IO714,2024-06-29,2024-07-02,CA-2023-143574,K-Eco Energy Bulbs 13W  (8-pack),First Class,KE13W08,0.07,2,20.92
SK733,2023-11-23,2023-11-23,OK-2022-160129,K-Eco Energy Bulbs 13W  (8-pack),Same Day,KE13W08,0.0,7,78.75
NV989,2024-08-21,2024-08-27,OR-2023-112956,K-Eco Energy Bulbs 13W  (8-pack),Standard Class,KE13W08,0.56,2,9.9
ED714,2022-08-28,2022-09-04,LA-2021-121188,K-Eco Energy Bulbs 20W,Standard Class,KE20W,0.69,2,1.64
KH715,2021-03-11,2021-03-16,OK-2020-166884,K-Eco Energy Bulbs 20W,Second Class,KE20W,0.72,5,3.71
AJ342,2021-06-17,2021-06-21,GA-2020-144414,K-Eco Energy Bulbs 20W,Standard Class,KE20W,0.78,3,1.75
AL696,2021-03-19,2021-03-21,VT-2020-103989,K-Eco Energy Bulbs 20W,First Class,KE20W,0.75,3,1.99
GG496,2024-05-29,2024-06-04,ME-2023-121580,K-Eco Energy Bulbs 20W,Standard Class,KE20W,0.18,3,6.52
BH538,2022-09-21,2022-09-21,GA-2021-127593,K-Eco Energy Bulbs 20W (4-pack),Same Day,KE20W04,0.54,2,6.85
YT818,2024-04-01,2024-04-03,ME-2023-129028,K-Eco Energy Bulbs 20W (4-pack),First Class,KE20W04,0.74,3,5.81
MR366,2022-11-13,2022-11-17,MI-2021-156867,K-Eco Energy Bulbs 20W (4-pack),Standard Class,KE20W04,0.74,3,5.81
KH106,2023-09-24,2023-09-28,AZ-2022-154235,K-Eco Energy Bulbs 20W (4-pack),Standard Class,KE20W04,0.48,3,11.62
AW191,2023-03-08,2023-03-13,NE-2022-169103,K-Eco Energy Bulbs 20W (4-pack),Standard Class,KE20W04,0.09,3,20.34
HV383,2023-01-17,2023-01-21,MI-2022-116736,K-Eco Energy Bulbs 20W  (8-pack),Standard Class,KE20W08,0.73,3,10.04
RH129,2024-04-07,2024-04-12,AR-2023-100930,K-Eco Energy Bulbs 20W  (8-pack),Standard Class,KE20W08,0.6,3,14.88
SB279,2024-02-13,2024-02-19,MS-2023-104801,K-Eco Energy Bulbs 20W  (8-pack),Standard Class,KE20W08,0.28,1,8.93
OM513,2022-11-28,2022-12-04,AR-2021-136196,K-Eco Energy Bulbs 20W  (8-pack),Standard Class,KE20W08,0.55,3,16.74
RB330,2024-11-29,2024-12-03,MD-2023-108035,K-Eco Energy Bulbs 20W  (8-pack),Standard Class,KE20W08,0.16,5,52.08
MG263,2024-03-31,2024-04-02,KS-2023-100524,K-Eco Energy Bulbs 23W,Second Class,KE23W,0.74,2,1.98
MP748,2024-02-19,2024-02-20,IL-2023-134838,K-Eco Energy Bulbs 23W,First Class,KE23W,0.75,3,2.85
GF707,2024-04-14,2024-04-19,WA-2023-127117,K-Eco Energy Bulbs 23W,Standard Class,KE23W,0.17,5,15.77
HN831,2022-09-13,2022-09-15,LA-2021-129007,K-Eco Energy Bulbs 23W,First Class,KE23W,0.76,3,2.74
KP976,2021-07-26,2021-08-02,HI-2020-126760,K-Eco Energy Bulbs 23W,Standard Class,KE23W,0.75,9,8.55
KS246,2021-11-02,2021-11-06,NV-2020-107454,K-Eco Energy Bulbs 23W,Standard Class,KE23W,0.24,6,17.33
KK578,2022-08-15,2022-08-19,OH-2021-142454,K-Eco Energy Bulbs 23W,Standard Class,KE23W,0.66,7,9.04
NM892,2024-07-27,2024-07-31,MI-2023-108791,K-Eco Energy Bulbs 23W,Standard Class,KE23W,0.19,1,3.08
EN774,2021-09-14,2021-09-18,AZ-2020-145576,K-Eco Energy Bulbs 23W (4-pack),Second Class,KE23W04,0.22,3,28.08
JG491,2023-03-14,2023-03-19,GA-2022-154361,K-Eco Energy Bulbs 23W (4-pack),Standard Class,KE23W04,0.42,5,34.8
CB608,2024-12-02,2024-12-04,OK-2023-147221,K-Eco Energy Bulbs 23W (4-pack),Second Class,KE23W04,0.72,4,13.44
QM203,2023-11-04,2023-11-05,KY-2022-166443,K-Eco Energy Bulbs 23W (4-pack),First Class,KE23W04,0.4,7,50.4
KH715,2021-04-04,2021-04-09,OK-2020-133228,K-Eco Energy Bulbs 23W (4-pack),Standard Class,KE23W04,0.14,1,10.32
JH840,2023-03-27,2023-03-31,KS-2022-119074,K-Eco Energy Bulbs 23W  (8-pack),Standard Class,KE23W08,0.28,1,12.6
KS246,2023-02-27,2023-03-02,NV-2022-128706,K-Eco Energy Bulbs 23W  (8-pack),Standard Class,KE23W08,0.25,2,26.25
MR366,2024-12-03,2024-12-06,MI-2023-118017,K-Eco Energy Bulbs 23W  (8-pack),Second Class,KE23W08,0.37,1,11.03
HN831,2023-09-18,2023-09-25,LA-2022-120355,K-Eco Energy Bulbs 23W  (8-pack),Standard Class,KE23W08,0.33,3,35.17
SK733,2024-10-12,2024-10-16,OK-2023-150091,K-Eco Energy Bulbs 23W  (8-pack),Standard Class,KE23W08,0.48,2,18.2
AP383,2024-09-07,2024-09-10,KY-2023-130687,K-Eco Energy Bulbs 23W  (8-pack),First Class,KE23W08,0.5,4,35.0
NR822,2023-08-15,2023-08-22,LA-2022-167241,K-Eco Energy Bulbs 9W,Standard Class,KE9W,0.38,3,3.72
RW244,2024-05-21,2024-05-26,KS-2023-167899,K-Eco Energy Bulbs 9W,Standard Class,KE9W,0.01,5,9.9
CB608,2023-10-09,2023-10-11,OK-2022-128909,K-Eco Energy Bulbs 9W,Second Class,KE9W,0.7,4,2.4
GF707,2021-12-16,2021-12-17,WA-2020-136399,K-Eco Energy Bulbs 9W (4-pack),First Class,KE9W04,0.31,2,8.56
BP340,2023-02-19,2023-02-24,OK-2022-123274,K-Eco Energy Bulbs 9W (4-pack),Standard Class,KE9W04,0.1,2,11.16
JH840,2024-02-20,2024-02-23,KS-2023-105809,K-Eco Energy Bulbs 9W (4-pack),First Class,KE9W04,0.48,1,3.22
JW700,2023-11-06,2023-11-09,MO-2022-153815,K-Eco Energy Bulbs 9W (4-pack),First Class,KE9W04,0.43,2,7.07
DC275,2022-12-05,2022-12-09,NE-2021-156440,K-Eco Energy Bulbs 9W (4-pack),Standard Class,KE9W04,0.02,2,12.15
DD951,2024-11-11,2024-11-14,TN-2023-115448,K-Eco Energy Bulbs 9W (4-pack),First Class,KE9W04,0.71,5,8.99
RB330,2022-11-08,2022-11-14,MD-2021-123568,K-Eco Energy Bulbs 9W (4-pack),Standard Class,KE9W04,0.04,3,17.86
WR722,2024-11-27,2024-11-29,WI-2023-102519,K-Eco Energy Bulbs 9W  (8-pack),First Class,KE9W08,0.38,1,5.89
HS222,2024-11-17,2024-11-21,OR-2023-155866,K-Eco Energy Bulbs 9W  (8-pack),Standard Class,KE9W08,0.25,4,28.5
TB662,2024-12-14,2024-12-14,GA-2023-107629,K-Eco Energy Bulbs 9W  (8-pack),Same Day,KE9W08,0.38,3,17.67
JW700,2021-12-26,2021-12-28,MO-2020-111451,K-Eco Energy Bulbs 9W  (8-pack),First Class,KE9W08,0.22,8,59.28
QM203,2022-12-15,2022-12-18,KY-2021-147830,K-Eco Energy Bulbs 9W  (8-pack),First Class,KE9W08,0.15,7,56.52
CB608,2023-02-05,2023-02-05,OK-2022-108504,K-Eco Energy Bulbs 9W  (8-pack),Same Day,KE9W08,0.24,3,21.66
DF542,2021-04-15,2021-04-15,FL-2020-120740,K-Eco Energy Bulbs 9W  (8-pack),Same Day,KE9W08,0.63,4,14.06
SB982,2023-12-15,2023-12-22,OR-2022-135480,K-Eco Energy Bulbs 13W,Standard Class,KE13W,0.39,2,2.73
SB982,2024-12-15,2024-12-22,OR-2023-135480,K-Eco Energy Bulbs 13W,Standard Class,KE13W,0.49,2,2.28
SB982,2024-12-29,2025-01-02,OR-2023-141531,K-Eco Energy Bulbs 13W,Standard Class,KE13W,0.8,2,0.9
BA261,2024-12-29,2025-01-02,AR-2023-130631,K-Eco Energy Bulbs 13W,Standard Class,KE13W,0.35,2,2.91
LP623,2024-12-04,2024-12-09,MS-2023-117667,K-Eco Energy Bulbs 13W,Standard Class,KE13W,0.11,2,3.99
QM203,2022-02-03,2022-02-04,KY-2021-157959,K-Eco Energy Bulbs 13W,First Class,KE13W,0.39,4,5.47
CB608,2023-07-17,2023-07-22,OK-2022-139087,K-Eco Energy Bulbs 13W (4-pack),Second Class,KE13W04,0.71,5,9.5
AL696,2024-06-06,2024-06-10,VT-2023-131849,K-Eco Energy Bulbs 13W (4-pack),Standard Class,KE13W04,0.77,1,1.51
KS246,2021-09-29,2021-10-03,NV-2020-146969,K-Eco Energy Bulbs 13W  (8-pack),Standard Class,KE13W08,0.49,2,11.47
CL177,2022-09-22,2022-09-22,UT-2021-112571,K-Eco Energy Bulbs 13W  (8-pack),Same Day,KE13W08,0.55,2,10.12
CO603,2024-09-02,2024-09-04,MT-2023-169327,K-Eco Energy Bulbs 13W  (8-pack),Second Class,KE13W08,0.62,5,21.38
RW653,2024-04-08,2024-04-12,OK-2023-136721,K-Eco Energy Bulbs 13W  (8-pack),Standard Class,KE13W08,0.47,3,17.89
RA868,2024-07-03,2024-07-04,OH-2023-106747,K-Eco Energy Bulbs 13W  (8-pack),First Class,KE13W08,0.38,1,6.97
ZM708,2024-05-03,2024-05-08,NV-2023-132199,K-Eco Energy Bulbs 20W,Standard Class,KE20W,0.6,2,2.12
JD838,2024-11-05,2024-11-10,WA-2023-102925,K-Eco Energy Bulbs 20W,Second Class,KE20W,0.11,5,11.79
HS222,2024-03-26,2024-04-02,OR-2023-113208,K-Eco Energy Bulbs 20W,Standard Class,KE20W,0.02,3,7.79
LR311,2023-11-13,2023-11-19,TN-2022-149461,K-Eco Energy Bulbs 20W (4-pack),Standard Class,KE20W04,0.42,1,4.32
AE177,2023-06-20,2023-06-25,MA-2022-149965,K-Eco Energy Bulbs 20W (4-pack),Standard Class,KE20W04,0.28,3,16.09
CO603,2022-08-11,2022-08-16,MT-2021-119634,K-Eco Energy Bulbs 20W (4-pack),Standard Class,KE20W04,0.64,3,8.05
CO603,2021-10-15,2021-10-20,MT-2020-143182,K-Eco Energy Bulbs 20W (4-pack),Standard Class,KE20W04,0.41,1,4.4
ZM708,2024-09-12,2024-09-15,NV-2023-103611,K-Eco Energy Bulbs 20W (4-pack),First Class,KE20W04,0.17,2,12.37
BM992,2023-03-11,2023-03-15,MD-2022-146171,K-Eco Energy Bulbs 20W (4-pack),Standard Class,KE20W04,0.53,4,14.01
CB608,2024-02-16,2024-02-21,OK-2023-163265,K-Eco Energy Bulbs 20W (4-pack),Standard Class,KE20W04,0.34,1,4.92
MR366,2024-12-03,2024-12-06,MI-2023-118017,K-Eco Energy Bulbs 20W (4-pack),Second Class,KE20W04,0.4,5,22.35
SS497,2024-11-28,2024-12-04,MT-2023-117702,K-Eco Energy Bulbs 20W (4-pack),Standard Class,KE20W04,0.42,5,21.61
RB330,2022-12-01,2022-12-02,MD-2021-105676,K-Eco Energy Bulbs 20W (4-pack),Same Day,KE20W04,0.8,4,5.96
RB330,2023-01-07,2023-01-11,MD-2022-158806,K-Eco Energy Bulbs 20W (4-pack),Standard Class,KE20W04,0.32,3,15.2
BL360,2021-03-18,2021-03-23,WI-2020-145317,K-Eco Energy Bulbs 20W (4-pack),Standard Class,KE20W04,0.48,2,7.75
KH715,2021-09-07,2021-09-12,OK-2020-131002,K-Eco Energy Bulbs 20W (4-pack),Second Class,KE20W04,0.36,3,14.3
SB279,2023-12-04,2023-12-09,MS-2022-119508,K-Eco Energy Bulbs 20W (4-pack),Standard Class,KE20W04,0.58,6,18.77
SB279,2024-12-04,2024-12-09,MS-2023-119508,K-Eco Energy Bulbs 20W (4-pack),Standard Class,KE20W04,0.25,6,33.53
AO423,2023-05-05,2023-05-09,AR-2022-147991,K-Eco Energy Bulbs 20W (4-pack),Standard Class,KE20W04,0.12,5,32.78
JR394,2021-05-14,2021-05-20,UT-2020-106810,K-Eco Energy Bulbs 20W  (8-pack),Standard Class,KE20W08,0.35,2,16.12
MM309,2024-12-10,2024-12-12,MA-2023-143798,K-Eco Energy Bulbs 20W  (8-pack),First Class,KE20W08,0.06,2,23.31
CH327,2023-03-17,2023-03-17,NV-2022-131737,K-Eco Energy Bulbs 20W  (8-pack),Same Day,KE20W08,0.6,5,24.8
RA868,2023-06-06,2023-06-10,OH-2022-112830,K-Eco Energy Bulbs 20W  (8-pack),Standard Class,KE20W08,0.39,3,22.69
NS540,2024-12-11,2024-12-11,TX-2023-162565,K-Eco Energy Bulbs 20W  (8-pack),Same Day,KE20W08,0.36,1,7.94
MR366,2022-12-14,2022-12-18,MI-2021-114048,K-Eco Energy Bulbs 23W,Standard Class,KE23W,0.76,3,2.74
JL549,2021-07-25,2021-07-27,OH-2020-143917,K-Eco Energy Bulbs 23W,Second Class,KE23W,0.11,8,27.06
JL549,2023-06-04,2023-06-09,OH-2022-157749,K-Eco Energy Bulbs 23W,Second Class,KE23W,0.77,3,2.62
MR366,2024-12-03,2024-12-06,MI-2023-118017,K-Eco Energy Bulbs 23W,Second Class,KE23W,0.33,3,7.64
CH327,2022-11-10,2022-11-14,NV-2021-121783,K-Eco Energy Bulbs 23W,Standard Class,KE23W,0.4,3,6.84
RW244,2024-06-15,2024-06-20,KS-2023-119284,K-Eco Energy Bulbs 23W,Standard Class,KE23W,0.53,4,7.14
MR358,2024-06-21,2024-06-25,GA-2023-101049,K-Eco Energy Bulbs 23W (4-pack),Second Class,KE23W04,0.59,5,24.6
AW191,2024-10-30,2024-11-03,NE-2023-152807,K-Eco Energy Bulbs 23W (4-pack),Standard Class,KE23W04,0.42,2,13.92
